cpc,cohesin,e,time,distances
0.1,0.06,0.0075,2.420044e-02,[] 
0.1,0.06,0.0075,2.455139e-02,[] 
0.1,0.06,0.0075,2.456665e-02,[] 
0.1,0.06,0.0075,2.458191e-02,[] 
0.1,0.06,0.0075,2.459717e-02,[] 
0.1,0.06,0.0075,2.462769e-02,[] 
0.1,0.06,0.0075,2.464294e-02,[] 
0.1,0.06,0.0075,2.465820e-02,[] 
0.1,0.06,0.0075,2.467346e-02,[] 
0.1,0.06,0.0075,2.488708e-02,[] 
0.1,0.06,0.0075,2.490234e-02,[] 
0.1,0.06,0.0075,2.491760e-02,[] 
0.1,0.06,0.0075,2.493286e-02,[] 
0.1,0.06,0.0075,2.574158e-02,[] 
0.1,0.06,0.0075,2.575684e-02,[] 
0.1,0.06,0.0075,2.577209e-02,[] 
0.1,0.06,0.0075,2.578735e-02,[] 
0.1,0.06,0.0075,2.580261e-02,[] 
0.1,0.06,0.0075,2.581787e-02,[] 
0.1,0.06,0.0075,2.607727e-02,[] 
0.1,0.06,0.0075,2.609253e-02,[] 
0.1,0.06,0.0075,2.610779e-02,[] 
0.1,0.06,0.0075,2.612305e-02,[] 
0.1,0.06,0.0075,2.639771e-02,[] 
0.1,0.06,0.0075,2.641296e-02,[] 
0.1,0.06,0.0075,2.642822e-02,[] 
0.1,0.06,0.0075,2.644348e-02,[] 
0.1,0.06,0.0075,2.651978e-02,[] 
0.1,0.06,0.0075,2.653503e-02,[] 
0.1,0.06,0.0075,2.655029e-02,[] 
0.1,0.06,0.0075,2.656555e-02,[] 
0.1,0.06,0.0075,2.792358e-02,[] 
0.1,0.06,0.0075,2.793884e-02,[] 
0.1,0.06,0.0075,2.795410e-02,[] 
0.1,0.06,0.0075,2.796936e-02,[] 
0.1,0.06,0.0075,2.816772e-02,[] 
0.1,0.06,0.0075,2.818298e-02,[] 
0.1,0.06,0.0075,2.819824e-02,[] 
0.1,0.06,0.0075,2.821350e-02,[] 
0.1,0.06,0.0075,2.835083e-02,[] 
0.1,0.06,0.0075,2.836609e-02,[] 
0.1,0.06,0.0075,2.838135e-02,[] 
0.1,0.06,0.0075,2.839661e-02,[] 
0.1,0.06,0.0075,2.911377e-02,[] 
0.1,0.06,0.0075,2.912903e-02,[] 
0.1,0.06,0.0075,2.914429e-02,[] 
0.1,0.06,0.0075,2.915955e-02,[] 
0.1,0.06,0.0075,2.955627e-02,[] 
0.1,0.06,0.0075,2.957153e-02,[] 
0.1,0.06,0.0075,2.958679e-02,[] 
0.1,0.06,0.0075,2.960205e-02,[] 
0.1,0.06,0.0075,2.976990e-02,[] 
0.1,0.06,0.0075,2.978516e-02,[] 
0.1,0.06,0.0075,2.980042e-02,[] 
0.1,0.06,0.0075,2.981567e-02,[] 
0.12,0.06,0.0075,NaN,[0.485743420708528 0.374802845612046 0.0587289027529886 0.12467460177258 0.12155545395138 0.13415156714043 0.113780407310824 0.0151292311968572 0.121775727586504 0.130765417397807 0.286480949447243 0.367976581830988 0.033380664202712 0.162588470770391 0.224166527067394 0.465814903406033 0.182631315191925 0.142107258597595 0.441420612415747 0.200796109892342 0.0116913357663748 0.204680427065206 0.154707211647984 0.193848949714402 0.43875617873646 0.18327119889299 0.329691562084243 0.450630340909758] 
0.12,0.06,0.0075,1.525879e-05,[2.99140553183512 1.75090544198584] 
0.12,0.06,0.0075,3.051758e-05,[1.48758447083513 1.87330848940262 1.75090544198584] 
0.12,0.06,0.0075,4.882812e-04,[0.485743420708528 0.433531748365034 0.246230055723959 0.13415156714043 0.381450783491992 0.286480949447243 0.4013572460337 0.386754997837785 0.465814903406033 0.766159186205267 0.571875084371906 0.632605128450862 0.512962760977233 0.450630340909758] 
0.12,0.06,0.0075,5.035400e-04,[0.485743420708528 0.433531748365034 0.246230055723959 0.13415156714043 0.381450783491992 0.286480949447243 0.4013572460337 0.386754997837785 0.465814903406033 0.766159186205267 0.571875084371906 0.632605128450862 0.512962760977233 0.450630340909758] 
0.12,0.06,0.0075,5.187988e-04,[0.485743420708528 0.433531748365034 0.246230055723959 0.13415156714043 0.381450783491992 0.286480949447243 0.4013572460337 0.386754997837785 0.465814903406033 0.766159186205267 0.571875084371906 0.632605128450862 0.512962760977233 0.450630340909758] 
0.12,0.06,0.0075,5.340576e-04,[0.485743420708528 0.433531748365034 0.246230055723959 0.13415156714043 0.381450783491992 0.286480949447243 0.4013572460337 0.386754997837785 0.465814903406033 0.766159186205267 0.571875084371906 0.632605128450862 0.512962760977233 0.450630340909758] 
0.12,0.06,0.0075,7.324219e-04,[0.485743420708528 0.433531748365034 0.246230055723959 0.13415156714043 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.182631315191925 0.583527871013342 0.200796109892342 0.371078974479565 0.632605128450862 0.512962760977233 0.450630340909758] 
0.12,0.06,0.0075,7.476807e-04,[0.485743420708528 0.433531748365034 0.246230055723959 0.13415156714043 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.182631315191925 0.583527871013342 0.200796109892342 0.371078974479565 0.632605128450862 0.512962760977233 0.450630340909758] 
0.12,0.06,0.0075,7.629395e-04,[0.485743420708528 0.433531748365034 0.246230055723959 0.13415156714043 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.182631315191925 0.583527871013342 0.200796109892342 0.371078974479565 0.632605128450862 0.512962760977233 0.450630340909758] 
0.12,0.06,0.0075,7.781982e-04,[0.485743420708528 0.433531748365034 0.246230055723959 0.13415156714043 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.182631315191925 0.583527871013342 0.200796109892342 0.371078974479565 0.632605128450862 0.512962760977233 0.450630340909758] 
0.12,0.06,0.0075,9.002686e-04,[0.485743420708528 0.433531748365034 0.246230055723959 0.13415156714043 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.512962760977233 0.450630340909758] 
0.12,0.06,0.0075,9.155273e-04,[0.485743420708528 0.433531748365034 0.246230055723959 0.13415156714043 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.512962760977233 0.450630340909758] 
0.12,0.06,0.0075,9.307861e-04,[0.485743420708528 0.433531748365034 0.246230055723959 0.13415156714043 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.512962760977233 0.450630340909758] 
0.12,0.06,0.0075,9.460449e-04,[0.485743420708528 0.433531748365034 0.246230055723959 0.13415156714043 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.512962760977233 0.450630340909758] 
0.12,0.06,0.0075,9.613037e-04,[0.485743420708528 0.433531748365034 0.380381622864389 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.512962760977233 0.450630340909758] 
0.12,0.06,0.0075,9.765625e-04,[0.485743420708528 0.433531748365034 0.380381622864389 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.512962760977233 0.450630340909758] 
0.12,0.06,0.0075,1.251221e-03,[0.485743420708528 0.433531748365034 0.380381622864389 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097 0.450630340909758] 
0.12,0.06,0.0075,1.266479e-03,[0.485743420708528 0.433531748365034 0.380381622864389 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097 0.450630340909758] 
0.12,0.06,0.0075,1.281738e-03,[0.485743420708528 0.433531748365034 0.380381622864389 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097 0.450630340909758] 
0.12,0.06,0.0075,1.296997e-03,[0.485743420708528 0.433531748365034 0.380381622864389 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097 0.450630340909758] 
0.12,0.06,0.0075,1.464844e-03,[0.485743420708528 0.813913371229424 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097 0.450630340909758] 
0.12,0.06,0.0075,1.480103e-03,[0.485743420708528 0.813913371229424 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097 0.450630340909758] 
0.12,0.06,0.0075,1.495361e-03,[0.485743420708528 0.813913371229424 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097 0.450630340909758] 
0.12,0.06,0.0075,1.510620e-03,[0.485743420708528 0.813913371229424 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097 0.450630340909758] 
0.12,0.06,0.0075,1.525879e-03,[0.485743420708528 0.813913371229424 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097 0.450630340909758] 
0.12,0.06,0.0075,1.541138e-03,[0.485743420708528 0.813913371229424 0.381450783491992 0.286480949447243 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097 0.450630340909758] 
0.12,0.06,0.0075,1.556396e-03,[0.485743420708528 0.813913371229424 0.667931732939234 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097 0.450630340909758] 
0.12,0.06,0.0075,1.571655e-03,[0.485743420708528 0.813913371229424 0.667931732939234 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097 0.450630340909758] 
0.12,0.06,0.0075,1.876831e-03,[0.485743420708528 0.813913371229424 0.667931732939234 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097] 
0.12,0.06,0.0075,1.892090e-03,[0.485743420708528 0.813913371229424 0.667931732939234 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097] 
0.12,0.06,0.0075,1.907349e-03,[0.485743420708528 0.813913371229424 0.667931732939234 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097] 
0.12,0.06,0.0075,1.922607e-03,[0.485743420708528 0.813913371229424 0.667931732939234 0.4013572460337 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097] 
0.12,0.06,0.0075,2.426147e-03,[0.485743420708528 0.813913371229424 1.06928897897293 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136 0.373244829715097] 
0.12,0.06,0.0075,2.441406e-03,[0.485743420708528 0.813913371229424 1.06928897897293 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136] 
0.12,0.06,0.0075,2.456665e-03,[0.485743420708528 0.813913371229424 1.06928897897293 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136] 
0.12,0.06,0.0075,2.471924e-03,[0.485743420708528 0.813913371229424 1.06928897897293 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136] 
0.12,0.06,0.0075,2.487183e-03,[0.485743420708528 0.813913371229424 1.06928897897293 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136] 
0.12,0.06,0.0075,2.502441e-03,[0.485743420708528 0.813913371229424 1.06928897897293 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136] 
0.12,0.06,0.0075,2.517700e-03,[0.485743420708528 0.813913371229424 1.06928897897293 0.852569901243818 0.766159186205267 0.200796109892342 0.371078974479565 0.632605128450862 0.139717931262136] 
0.12,0.06,0.0075,3.143311e-03,[0.485743420708528 0.813913371229424 1.92185888021675 0.766159186205267 0.571875084371906 0.632605128450862 0.139717931262136] 
0.12,0.06,0.0075,3.158569e-03,[0.485743420708528 0.813913371229424 1.92185888021675 0.766159186205267 0.571875084371906 0.632605128450862 0.139717931262136] 
0.12,0.06,0.0075,3.173828e-03,[0.485743420708528 0.813913371229424 1.92185888021675 0.766159186205267 0.571875084371906 0.632605128450862 0.139717931262136] 
0.12,0.06,0.0075,3.601074e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,3.616333e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,3.631592e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,3.646851e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,3.662109e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,3.677368e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,3.692627e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,3.707886e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,3.723145e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,3.982544e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,3.997803e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,4.013062e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,4.028320e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,4.226685e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,4.241943e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,4.257202e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,4.272461e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,4.364014e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,4.379272e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,4.394531e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,4.409790e-03,[0.813913371229424 1.92185888021675 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,4.959106e-03,[2.73577225144618 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,4.974365e-03,[2.73577225144618 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,4.989624e-03,[2.73577225144618 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,5.279541e-03,[2.73577225144618 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,5.294800e-03,[2.73577225144618 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,5.310059e-03,[2.73577225144618 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,5.325317e-03,[2.73577225144618 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,5.630493e-03,[2.73577225144618 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,5.645752e-03,[2.73577225144618 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,5.661011e-03,[2.73577225144618 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,5.676270e-03,[2.73577225144618 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,5.737305e-03,[2.73577225144618 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,5.752563e-03,[2.73577225144618 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,5.767822e-03,[2.73577225144618 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,5.783081e-03,[2.73577225144618 0.766159186205267 1.20448021282277 0.139717931262136] 
0.12,0.06,0.0075,6.134033e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,6.149292e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,6.164551e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,6.179810e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,6.210327e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,6.225586e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,6.240845e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,6.256104e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,6.271362e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,6.286621e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,6.805420e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,6.820679e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,6.835938e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,6.851196e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,7.369995e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,7.385254e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,7.400513e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,7.415771e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,8.056641e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,8.071899e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,8.087158e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,8.102417e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,8.407593e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,8.422852e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,8.438110e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,8.453369e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,8.804321e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,8.819580e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,8.834839e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,8.850098e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,8.972168e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,8.987427e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,9.002686e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,9.017944e-03,[2.73577225144618 0.766159186205267 1.20448021282277] 
0.12,0.06,0.0075,9.918213e-03,[2.73577225144618 0.766159186205267] 
0.12,0.06,0.0075,9.933472e-03,[2.73577225144618 0.766159186205267] 
0.12,0.06,0.0075,9.948730e-03,[2.73577225144618 0.766159186205267] 
0.12,0.06,0.0075,9.963989e-03,[2.73577225144618 0.766159186205267] 
0.12,0.06,0.0075,1.081848e-02,[2.73577225144618 0.766159186205267] 
0.12,0.06,0.0075,1.083374e-02,[2.73577225144618 0.766159186205267] 
0.12,0.06,0.0075,1.084900e-02,[2.73577225144618 0.766159186205267] 
0.12,0.06,0.0075,1.086426e-02,[2.73577225144618 0.766159186205267] 
0.12,0.06,0.0075,1.188660e-02,[2.73577225144618 0.766159186205267] 
0.12,0.06,0.0075,1.190186e-02,[2.73577225144618 0.766159186205267] 
0.12,0.06,0.0075,1.191711e-02,[2.73577225144618 0.766159186205267] 
0.12,0.06,0.0075,1.193237e-02,[2.73577225144618 0.766159186205267] 
