cpc,cohesin,e,time,arm_length,distances
0.1,0.09,0.0075,0.021118,2.826110,[0.723116434171615 0.472529959684407 0.619475666228877 0.953853253180128 0.86971310451538 0.966989406210126 0.828642418722945] 
0.1,0.09,0.0075,0.024458,1.984290,[0.619475666228877 0.953853253180128 0.86971310451538 0.966989406210126] 
0.1,0.09,0.0075,0.020239,2.104550,[0.472529959684407 0.619475666228877 0.953853253180128 0.86971310451538 0.966989406210126] 
0.1,0.09,0.0075,0.020421,2.044420,[0.619475666228877 0.953853253180128 0.86971310451538 0.966989406210126] 
0.1,0.09,0.0075,0.015724,1.984290,[0.619475666228877 0.953853253180128 0.86971310451538 0.966989406210126] 
0.1,0.09,0.0075,0.005592,2.104550,[0.511646270552921 0.442206982627208 0.532609689285687 0.337103415229693 0.436362172336953] 
0.1,0.09,0.0075,0.014601,3.066630,[0.723116434171615 0.472529959684407 0.619475666228877 0.953853253180128 0.86971310451538 0.966989406210126 0.363617354382727 0.465025064340218 0.380873940163102] 
0.1,0.09,0.0075,0.016571,3.066630,[0.723116434171615 0.472529959684407 0.619475666228877 0.953853253180128 0.86971310451538 0.966989406210126 0.363617354382727 0.465025064340218 0.380873940163102] 
0.1,0.09,0.0075,0.024529,3.848320,[0.723116434171615 0.472529959684407 0.619475666228877 0.953853253180128 0.86971310451538 0.966989406210126 0.828642418722945] 
0.12,0.09,0.0075,0.006085,1.082340,[0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287] 
0.12,0.09,0.0075,0.015831,3.487540,[0.348212191289503 0.554138061158175 0.564929535722623 0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412 0.449961054654138] 
0.12,0.09,0.0075,0.024231,1.924160,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.010651,2.826110,[0.348212191289503 0.554138061158175 0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.749219492998837 0.844071663396412] 
0.12,0.09,0.0075,0.016429,2.645720,[0.554138061158175 0.564929535722623 0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412] 
0.12,0.09,0.0075,0.021516,1.443120,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.006073,2.044420,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.019305,1.623510,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.000002,1.322860,[] 
0.12,0.09,0.0075,0.015387,2.705850,[0.554138061158175 0.564929535722623 0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412] 
0.12,0.09,0.0075,0.017085,2.886240,[0.348212191289503 0.554138061158175 0.564929535722623 0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412] 
0.12,0.09,0.0075,0.000211,0.901950,[] 
0.12,0.09,0.0075,0.026758,3.547670,[0.902350252447679 1.92030333680038 0.927641042338745 0.749219492998837 0.844071663396412] 
0.12,0.09,0.0075,0.024979,1.382990,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.023238,3.487540,[0.902350252447679 1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412 0.449961054654138] 
0.12,0.09,0.0075,0.023625,3.547670,[0.902350252447679 1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412 0.449961054654138] 
0.12,0.09,0.0075,0.011198,3.607800,[0.31768433098944 0.348212191289503 0.554138061158175 0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.749219492998837 0.844071663396412 0.449961054654138] 
0.12,0.09,0.0075,0.004565,2.405200,[1.39775079656954 0.761460815303079 0.488105786635458 0.86982166626013] 
0.12,0.09,0.0075,0.010558,1.322860,[0.292232561467355 0.586326005844169 0.927641042338745] 
0.12,0.09,0.0075,0.019334,2.044420,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.027930,3.126760,[0.902350252447679 1.92030333680038 0.927641042338745 0.749219492998837 0.844071663396412] 
0.12,0.09,0.0075,0.002795,2.645720,3.11755741017457 
0.12,0.09,0.0075,0.022137,1.503250,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.001656,2.465330,[] 
0.12,0.09,0.0075,0.022687,2.104550,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.013887,1.082340,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.001347,2.886240,[] 
0.12,0.09,0.0075,0.025226,2.345070,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.004933,2.585590,[1.02028311633073 0.593912985774676 0.761460815303079 0.488105786635458 0.439535255703287 0.749219492998837] 
0.12,0.09,0.0075,0.003447,2.164680,[1.75503564569625 1.71256301397637] 
0.12,0.09,0.0075,0.008134,0.962080,[0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287] 
0.12,0.09,0.0075,0.009416,2.345070,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.018152,3.066630,[0.348212191289503 0.554138061158175 1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412 0.449961054654138] 
0.12,0.09,0.0075,0.020290,3.066630,[0.902350252447679 1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412 0.449961054654138] 
0.12,0.09,0.0075,0.029578,2.164680,[1.92030333680038 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.029744,1.082340,0.927641042338745 
0.12,0.09,0.0075,0.022684,2.345070,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.008235,2.525460,[0.554138061158175 0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.028564,2.104550,[1.92030333680038 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.012308,3.607800,[0.348212191289503 0.554138061158175 0.564929535722623 0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412 0.449961054654138] 
0.12,0.09,0.0075,0.006485,2.525460,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.018834,1.563380,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.000444,2.104550,[] 
0.12,0.09,0.0075,0.001295,2.284940,[] 
0.12,0.09,0.0075,0.005396,2.946370,[0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.749219492998837 0.984460504927915] 
0.12,0.09,0.0075,0.006000,2.345070,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.021530,1.864030,[0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.013254,1.382990,[0.476815233766231 0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.025302,2.765980,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412] 
0.12,0.09,0.0075,0.011664,1.683640,[0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745] 
0.12,0.09,0.0075,0.025063,3.667930,[0.902350252447679 1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412] 
0.12,0.09,0.0075,0.022394,2.585590,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412] 
0.12,0.09,0.0075,0.017468,0.901950,0.878558567311524 
0.12,0.09,0.0075,0.004803,1.563380,[0.593912985774676 0.761460815303079 0.488105786635458 0.439535255703287] 
0.12,0.09,0.0075,0.015820,1.382990,[0.476815233766231 0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.013841,2.104550,[0.564929535722623 0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.011353,1.924160,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.002788,1.382990,[] 
0.12,0.09,0.0075,0.007751,1.503250,[0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721] 
0.12,0.09,0.0075,0.010045,1.623510,[0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.487062945046721] 
0.12,0.09,0.0075,0.011218,2.044420,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.004373,1.563380,[] 
0.12,0.09,0.0075,0.009473,1.082340,[0.292232561467355 0.586326005844169 0.927641042338745] 
0.12,0.09,0.0075,0.008409,2.284940,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.024522,1.382990,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.010228,1.563380,[0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.487062945046721] 
0.12,0.09,0.0075,0.026071,2.044420,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.008012,1.563380,[0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721] 
0.12,0.09,0.0075,0.023183,2.465330,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.018211,1.142470,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.000537,1.022210,[] 
0.12,0.09,0.0075,0.020969,1.803900,[0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.000470,1.202600,[] 
0.12,0.09,0.0075,0.020441,1.984290,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.026237,1.382990,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.012904,1.743770,[0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.018866,2.224810,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.017513,2.104550,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.006795,2.164680,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.023445,1.022210,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.008594,2.525460,[0.554138061158175 0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.027617,0.781690,[] 
0.12,0.09,0.0075,0.008916,1.262730,[0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287] 
0.12,0.09,0.0075,0.016020,1.864030,[0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.009966,1.984290,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.007088,2.224810,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.016286,2.164680,[0.564929535722623 0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.003215,1.803900,[] 
0.12,0.09,0.0075,0.004095,1.623510,[] 
0.12,0.09,0.0075,0.002820,2.525460,3.11755741017457 
0.12,0.09,0.0075,0.009283,2.164680,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.024266,1.202600,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.015334,2.224810,[0.564929535722623 0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.025871,2.164680,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.029274,2.465330,[1.92030333680038 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.009752,1.022210,[0.292232561467355 0.586326005844169 0.927641042338745] 
0.12,0.09,0.0075,0.006555,1.202600,[0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287] 
0.12,0.09,0.0075,0.015469,1.984290,[0.564929535722623 0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.010536,1.984290,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.025655,1.443120,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.007761,2.044420,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.025182,0.962080,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.017393,1.864030,[0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.021469,1.683640,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.010251,1.803900,[0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.000276,2.164680,[] 
0.12,0.09,0.0075,0.005742,2.645720,[0.737460333342705 0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.015138,2.044420,[0.564929535722623 0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.000723,2.645720,[] 
0.12,0.09,0.0075,0.016409,2.044420,[0.564929535722623 0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.008238,1.503250,[0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721] 
0.12,0.09,0.0075,0.020769,2.525460,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.026289,2.525460,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.000735,1.563380,[] 
0.12,0.09,0.0075,0.010176,2.465330,[0.554138061158175 0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.012567,4.209100,[0.348212191289503 0.554138061158175 0.564929535722623 0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412 0.449961054654138] 
0.12,0.09,0.0075,0.002385,1.322860,[] 
0.12,0.09,0.0075,0.002365,3.667930,[] 
0.12,0.09,0.0075,0.002158,2.465330,[] 
0.12,0.09,0.0075,0.026846,3.066630,[0.902350252447679 1.92030333680038 0.927641042338745 0.749219492998837 0.844071663396412] 
0.12,0.09,0.0075,0.028902,0.781690,[] 
0.12,0.09,0.0075,0.011667,1.743770,[0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.009349,2.705850,[0.554138061158175 0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.487062945046721 0.262156547952115 0.844071663396412] 
0.12,0.09,0.0075,0.016495,3.848320,[0.348212191289503 0.554138061158175 0.564929535722623 0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412 0.449961054654138] 
0.12,0.09,0.0075,0.023611,1.202600,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.023796,2.645720,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412] 
0.12,0.09,0.0075,0.025731,3.487540,[0.902350252447679 1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412] 
0.12,0.09,0.0075,0.023784,3.547670,[0.902350252447679 1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412 0.449961054654138] 
0.12,0.09,0.0075,0.000189,3.006500,[] 
0.12,0.09,0.0075,0.027415,3.006500,[0.902350252447679 1.92030333680038 0.927641042338745 0.749219492998837 0.844071663396412] 
0.12,0.09,0.0075,0.000534,2.886240,[] 
0.12,0.09,0.0075,0.000876,0.841820,[] 
0.12,0.09,0.0075,0.021199,2.946370,[0.902350252447679 1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837 0.844071663396412] 
0.12,0.09,0.0075,0.016043,1.262730,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.015630,2.405200,[0.564929535722623 0.476815233766231 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.014963,0.721560,[] 
0.12,0.09,0.0075,0.001956,1.984290,[] 
0.12,0.09,0.0075,0.006853,1.683640,[0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721] 
0.12,0.09,0.0075,0.003485,1.563380,[] 
0.12,0.09,0.0075,0.029483,1.743770,[0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.002100,0.841820,[] 
0.12,0.09,0.0075,0.001787,1.503250,[] 
0.12,0.09,0.0075,0.019704,1.803900,[0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.010246,1.262730,[0.292232561467355 0.586326005844169 0.927641042338745] 
0.12,0.09,0.0075,0.003827,4.148970,[1.75503564569625 1.71256301397637] 
0.12,0.09,0.0075,0.018973,1.743770,[0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.022227,2.345070,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.023976,1.322860,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.008009,1.683640,[0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721] 
0.12,0.09,0.0075,0.012920,1.202600,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.011961,2.345070,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.018103,1.503250,[0.878558567311524 0.927641042338745] 
0.12,0.09,0.0075,0.022923,2.284940,[1.04174476948885 0.878558567311524 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.028014,1.262730,0.927641042338745 
0.12,0.09,0.0075,0.003912,1.142470,[] 
0.12,0.09,0.0075,0.007611,1.924160,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.011258,2.465330,[0.554138061158175 0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.029573,1.022210,0.927641042338745 
0.12,0.09,0.0075,0.010146,2.104550,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.927641042338745 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.026768,1.202600,0.927641042338745 
0.12,0.09,0.0075,0.007066,1.623510,[0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721] 
0.12,0.09,0.0075,0.006546,2.284940,[0.564929535722623 0.476815233766231 0.292232561467355 0.586326005844169 0.488105786635458 0.439535255703287 0.487062945046721 0.262156547952115] 
0.12,0.09,0.0075,0.029486,2.405200,[1.92030333680038 0.927641042338745 0.749219492998837] 
0.12,0.09,0.0075,0.028296,1.984290,[1.92030333680038 0.927641042338745 0.749219492998837] 
