date,name,language,nx,epsilon,dt,tol,timesteps,max_it_CH,time (secs)
2024-10-28T20:58:07.839,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,1.25e-5,0.0001,4800,10000,4.506675593
2024-10-28T20:58:13.954,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,2.5e-5,0.0001,4800,10000,3.043075846
2024-10-28T20:58:16.999,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,5.0e-5,0.0001,4800,10000,3.057462771
2024-10-28T20:58:20.058,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,0.0001,0.0001,4800,10000,3.060595018
2024-10-28T20:58:23.120,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,1.25e-5,1.0e-5,4800,10000,3.018762518
2024-10-28T20:58:26.141,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,2.5e-5,1.0e-5,4800,10000,3.223113925
2024-10-28T20:58:29.365,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,5.0e-5,1.0e-5,4800,10000,3.357781631
2024-10-28T20:58:32.725,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,0.0001,1.0e-5,4800,10000,3.816305073
2024-10-28T20:58:36.542,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,1.25e-5,1.0e-6,4800,10000,3.302204378
2024-10-28T20:58:39.846,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,2.5e-5,1.0e-6,4800,10000,3.504247513
2024-10-28T20:58:43.352,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,5.0e-5,1.0e-6,4800,10000,4.791050107
2024-10-28T20:58:48.145,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,0.0001,1.0e-6,4800,10000,4.805950213
2024-10-28T20:58:52.952,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,1.25e-5,0.0001,4800,10000,18.853774958
2024-10-28T20:59:11.811,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,2.5e-5,0.0001,4800,10000,19.325055528
2024-10-28T20:59:31.141,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,5.0e-5,0.0001,4800,10000,19.679192313
2024-10-28T20:59:50.825,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,0.0001,0.0001,4800,10000,21.36671742
2024-10-28T21:00:12.196,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,1.25e-5,1.0e-5,4800,10000,22.002031662
2024-10-28T21:00:34.202,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,2.5e-5,1.0e-5,4800,10000,25.259309028
2024-10-28T21:00:59.466,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,5.0e-5,1.0e-5,4800,10000,25.298816406
2024-10-28T21:01:24.770,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,0.0001,1.0e-5,4800,10000,26.980593011
2024-10-28T21:01:51.755,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,1.25e-5,1.0e-6,4800,10000,46.855888434
2024-10-28T21:02:38.670,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,2.5e-5,1.0e-6,4800,10000,49.931637488
2024-10-28T21:03:28.617,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,5.0e-5,1.0e-6,4800,10000,36.797855387
2024-10-28T21:04:05.423,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,0.0001,1.0e-6,4800,10000,36.345675566
2024-10-28T21:04:41.774,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,1.25e-5,0.0001,4800,10000,114.906955797
2024-10-28T21:06:36.701,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,2.5e-5,0.0001,4800,10000,112.205986424
2024-10-28T21:08:28.925,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,5.0e-5,0.0001,4800,10000,67.916639659
2024-10-28T21:09:36.854,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,0.0001,0.0001,4800,10000,61.396399664
2024-10-28T21:10:38.259,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,1.25e-5,1.0e-5,4800,10000,107.837611487
2024-10-28T21:12:26.106,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,2.5e-5,1.0e-5,4800,10000,247.276844752
2024-10-28T21:16:33.395,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,5.0e-5,1.0e-5,4800,10000,101.665699282
2024-10-28T21:18:15.092,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,0.0001,1.0e-5,4800,10000,75.865926593
2024-10-28T21:19:30.971,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,1.25e-5,1.0e-6,4800,10000,97.809700138
2024-10-28T21:21:08.791,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,2.5e-5,1.0e-6,4800,10000,180.928191845
2024-10-28T21:24:09.731,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,5.0e-5,1.0e-6,4800,10000,174.002218064
2024-10-28T21:27:03.751,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,0.0001,1.0e-6,4800,10000,187.711445953
2024-10-28T21:30:11.485,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,1.25e-5,0.0001,4800,10000,922.691348211
2024-10-28T21:45:34.299,spinodal_normal_IC_no_printing_ERROR,Julia,256,0.015009369912862116,2.5e-5,0.0001,4800,10000,2601.38157825
2024-10-28T22:28:56.042,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,5.0e-5,0.0001,4800,10000,298.949479784
2024-10-28T22:33:55.036,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,0.0001,0.0001,4800,10000,314.920307443
2024-10-28T22:39:09.999,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,1.25e-5,1.0e-5,4800,10000,318.130838126
2024-10-28T22:44:28.174,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,2.5e-5,1.0e-5,4800,10000,332.572474164
2024-10-28T22:50:00.793,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,5.0e-5,1.0e-5,4800,10000,342.065643438
2024-10-28T22:55:42.903,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,0.0001,1.0e-5,4800,10000,411.352583333
2024-10-28T23:02:34.290,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,1.25e-5,1.0e-6,4800,10000,447.10498805
2024-10-28T23:10:01.444,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,2.5e-5,1.0e-6,4800,10000,706.833446762
2024-10-28T23:21:48.337,spinodal_normal_IC_no_printing_ERROR,Julia,256,0.015009369912862116,5.0e-5,1.0e-6,4800,10000,38192.37036872
2024-10-29T09:58:21.323,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,0.0001,1.0e-6,4800,10000,679.318963835
2024-10-29T10:13:00.211,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,2.5e-5,0.0001,4800,10000,810.442431451
2024-10-29T15:49:01.304,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,0.0001,1.0e-8,100,1000,0.171361144
2024-10-29T15:49:01.515,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,5.0e-5,1.0e-8,100,1000,0.079708823
2024-10-29T15:49:01.596,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,2.5e-5,1.0e-8,100,1000,0.068413046
2024-10-29T15:49:01.665,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,1.25e-5,1.0e-8,100,1000,0.061608282
2024-10-29T15:49:01.728,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,6.25e-6,1.0e-8,100,1000,0.060055112
2024-10-29T15:49:01.789,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,0.0001,1.0e-8,100,1000,0.569850443
2024-10-29T15:49:02.363,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,5.0e-5,1.0e-8,100,1000,0.549468058
2024-10-29T15:49:02.915,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,2.5e-5,1.0e-8,100,1000,0.499627816
2024-10-29T15:49:03.417,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,1.25e-5,1.0e-8,100,1000,0.441302315
2024-10-29T15:49:03.860,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,6.25e-6,1.0e-8,100,1000,0.35427422
2024-10-29T15:49:04.217,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,0.0001,1.0e-8,100,1000,2.215061476
2024-10-29T15:49:06.443,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,5.0e-5,1.0e-8,100,1000,2.386724687
2024-10-29T15:49:08.838,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,2.5e-5,1.0e-8,100,1000,2.5258481
2024-10-29T15:49:11.372,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,1.25e-5,1.0e-8,100,1000,3.92303782
2024-10-29T15:49:15.303,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,6.25e-6,1.0e-8,100,1000,12.536546114
2024-10-29T15:49:27.850,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,0.0001,1.0e-8,100,1000,11.012399953
2024-10-29T15:49:38.898,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,5.0e-5,1.0e-8,100,1000,11.323424075
2024-10-29T15:49:50.255,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,2.5e-5,1.0e-8,100,1000,10.360602941
2024-10-29T15:50:00.647,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,1.25e-5,1.0e-8,100,1000,9.255934463
2024-10-29T15:50:09.935,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,6.25e-6,1.0e-8,100,1000,21.955081245
2024-10-29T16:24:58.468,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,0.0001,1.0e-8,100,1000,0.145807644
2024-10-29T16:24:58.629,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,5.0e-5,1.0e-8,100,1000,0.105201617
2024-10-29T16:24:58.735,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,2.5e-5,1.0e-8,100,1000,0.077467258
2024-10-29T16:24:58.814,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,1.25e-5,1.0e-8,100,1000,0.075657769
2024-10-29T16:24:58.890,spinodal_normal_IC_no_printing,Julia,32,0.015009369912862116,6.25e-6,1.0e-8,100,1000,0.075349193
2024-10-29T16:24:58.966,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,0.0001,1.0e-8,100,1000,0.601841189
2024-10-29T16:24:59.572,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,5.0e-5,1.0e-8,100,1000,0.607596325
2024-10-29T16:25:00.182,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,2.5e-5,1.0e-8,100,1000,0.591813431
2024-10-29T16:25:00.776,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,1.25e-5,1.0e-8,100,1000,0.457893757
2024-10-29T16:25:01.237,spinodal_normal_IC_no_printing,Julia,64,0.015009369912862116,6.25e-6,1.0e-8,100,1000,0.38638845
2024-10-29T16:25:01.626,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,0.0001,1.0e-8,100,1000,2.444566762
2024-10-29T16:25:04.080,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,5.0e-5,1.0e-8,100,1000,2.697610381
2024-10-29T16:25:06.787,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,2.5e-5,1.0e-8,100,1000,2.87826352
2024-10-29T16:25:09.675,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,1.25e-5,1.0e-8,100,1000,4.191823284
2024-10-29T16:25:13.875,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,6.25e-6,1.0e-8,100,1000,13.849710647
2024-10-29T16:25:27.733,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,0.0001,1.0e-8,100,1000,12.268976841
2024-10-29T16:25:40.036,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,5.0e-5,1.0e-8,100,1000,12.717856625
2024-10-29T16:25:52.791,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,2.5e-5,1.0e-8,100,1000,12.383511792
2024-10-29T16:26:05.207,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,1.25e-5,1.0e-8,100,1000,11.9224445
2024-10-29T16:26:17.165,spinodal_normal_IC_no_printing,Julia,256,0.015009369912862116,6.25e-6,1.0e-8,100,1000,26.813255738
2024-10-29T16:26:44.106,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,0.0001,1.0e-7,100,1000,2.3927308
2024-10-29T16:26:46.521,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,5.0e-5,1.0e-7,100,1000,2.441788139
2024-10-29T16:26:48.972,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,2.5e-5,1.0e-7,100,1000,2.606028167
2024-10-29T16:26:51.586,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,1.25e-5,1.0e-7,100,1000,2.570045707
2024-10-29T16:26:54.164,spinodal_normal_IC_no_printing,Julia,128,0.015009369912862116,6.25e-6,1.0e-7,100,1000,2.530926779
2024-11-05T14:55:12.963,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,1.25e-5,0.0001,4800,10000,14.70693067
2024-11-05T14:55:28.596,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,2.5e-5,0.0001,4800,10000,13.66308208
2024-11-05T14:58:18.809,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,4800,10000,113.754821957
2024-11-05T15:41:52.078,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,9600,10000,183.92308186
2024-11-06T13:41:47.704,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,6.25e-6,0.0001,9600,10000,22.63514153
2024-11-06T13:42:10.398,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,1.25e-5,0.0001,4800,10000,14.947415352
2024-11-06T13:42:25.346,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,2.5e-5,0.0001,2400,10000,7.536141137
2024-11-06T13:42:32.883,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,5.0e-5,0.0001,1200,10000,4.292719807
2024-11-06T13:42:37.177,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,0.0001,0.0001,600,10000,2.334191657
2024-11-06T13:42:39.512,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,6.25e-6,1.0e-5,9600,10000,28.642113263
2024-11-06T13:43:08.155,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,1.25e-5,1.0e-5,4800,10000,15.271078894
2024-11-06T13:43:23.427,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,2.5e-5,1.0e-5,2400,10000,9.36233457
2024-11-06T13:43:32.790,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,5.0e-5,1.0e-5,1200,10000,4.987650682
2024-11-06T13:43:37.779,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,0.0001,1.0e-5,600,10000,2.842815526
2024-11-06T13:43:40.623,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,6.25e-6,1.0e-6,9600,10000,31.880075873
2024-11-06T13:44:12.504,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,1.25e-5,1.0e-6,4800,10000,25.154851958
2024-11-06T13:44:37.660,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,2.5e-5,1.0e-6,2400,10000,13.780386153
2024-11-06T13:44:51.441,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,5.0e-5,1.0e-6,1200,10000,8.032499259
2024-11-06T13:44:59.475,spinodal_+1_-1_IC,Julia,64,0.015009369912862116,0.0001,1.0e-6,600,10000,5.732544074
2024-11-06T13:45:05.209,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,6.25e-6,0.0001,9600,10000,213.077659615
2024-11-06T13:48:38.292,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,1.25e-5,0.0001,4800,10000,163.28983538
2024-11-06T13:51:21.586,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,2.5e-5,0.0001,2400,10000,252.360116166
2024-11-06T13:55:33.967,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,5.0e-5,0.0001,1200,10000,168.082831716
2024-11-06T13:58:22.075,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,0.0001,0.0001,600,10000,74.175241147
2024-11-06T13:59:36.262,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,6.25e-6,1.0e-5,9600,10000,1892.05538179
2024-11-06T14:31:08.349,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,1.25e-5,1.0e-5,4800,10000,1096.9395324
2024-11-06T14:49:25.332,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,2.5e-5,1.0e-5,2400,10000,305.851922937
2024-11-06T14:54:31.211,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,5.0e-5,1.0e-5,1200,10000,137.99342133
2024-11-06T14:56:49.225,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,0.0001,1.0e-5,600,10000,72.894284287
2024-11-06T14:58:02.135,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,9600,10000,366.856627788
2024-11-06T15:04:09.018,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,1.25e-5,1.0e-6,4800,10000,128.964264767
2024-11-06T15:06:17.989,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,2.5e-5,1.0e-6,2400,10000,66.092484083
2024-11-06T15:07:24.086,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,5.0e-5,1.0e-6,1200,10000,31.745319794
2024-11-06T15:07:55.836,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,0.0001,1.0e-6,600,10000,15.91595061
2024-11-06T15:08:11.756,spinodal_+1_-1_IC,Julia,256,0.015009369912862116,6.25e-6,0.0001,9600,10000,786.685262942
2024-11-06T15:21:18.455,spinodal_+1_-1_IC,Julia,256,0.015009369912862116,1.25e-5,0.0001,4800,10000,1161.451322928
2024-11-06T15:40:39.919,spinodal_+1_-1_IC,Julia,256,0.015009369912862116,2.5e-5,0.0001,2400,10000,210.730650674
2024-11-06T15:44:10.663,spinodal_+1_-1_IC,Julia,256,0.015009369912862116,5.0e-5,0.0001,1200,10000,120.386548067
2024-11-06T15:46:11.064,spinodal_+1_-1_IC,Julia,256,0.015009369912862116,0.0001,0.0001,600,10000,59.998164303
2024-11-06T15:47:11.087,spinodal_+1_-1_IC,Julia,256,0.015009369912862116,6.25e-6,1.0e-5,9600,10000,989.290809349
2024-11-06T16:03:40.394,spinodal_+1_-1_IC,Julia,256,0.015009369912862116,1.25e-5,1.0e-5,4800,10000,361.702850481
2024-11-06T16:09:42.116,spinodal_+1_-1_IC,Julia,256,0.015009369912862116,2.5e-5,1.0e-5,2400,10000,187.477787309
2024-11-06T16:12:49.608,spinodal_+1_-1_IC,Julia,256,0.015009369912862116,5.0e-5,1.0e-5,1200,10000,101.443111508
2024-11-06T16:14:31.061,spinodal_+1_-1_IC,Julia,256,0.015009369912862116,0.0001,1.0e-5,600,10000,53.483516338
2024-11-06T16:15:24.553,spinodal_+1_-1_IC,Julia,256,0.015009369912862116,6.25e-6,1.0e-6,9600,10000,742.919481355
2024-11-06T16:27:47.487,spinodal_+1_-1_IC,Julia,256,0.015009369912862116,1.25e-5,1.0e-6,4800,10000,373.406903524
2024-11-06T16:34:00.912,spinodal_+1_-1_IC,Julia,256,0.015009369912862116,2.5e-5,1.0e-6,2400,10000,216.171450659
2024-11-06T16:37:37.097,spinodal_+1_-1_IC,Julia,256,0.015009369912862116,5.0e-5,1.0e-6,1200,10000,108.620957261
2024-11-06T16:39:25.727,spinodal_+1_-1_IC,Julia,256,0.015009369912862116,0.0001,1.0e-6,600,10000,59.184781007
2024-11-06T16:40:24.922,spinodal_+1_-1_IC,Julia,512,0.015009369912862116,6.25e-6,0.0001,9600,10000,3602.176394038
2024-11-06T17:40:27.137,spinodal_+1_-1_IC,Julia,512,0.015009369912862116,1.25e-5,0.0001,4800,10000,2056.473007585
2024-11-06T18:14:43.652,spinodal_+1_-1_IC,Julia,512,0.015009369912862116,2.5e-5,0.0001,2400,10000,1021.774600967
2024-11-06T18:31:45.479,spinodal_+1_-1_IC,Julia,512,0.015009369912862116,5.0e-5,0.0001,1200,10000,543.344627315
2024-11-06T18:40:48.870,spinodal_+1_-1_IC,Julia,512,0.015009369912862116,0.0001,0.0001,600,10000,279.293049657
2024-11-06T18:45:28.208,spinodal_+1_-1_IC,Julia,512,0.015009369912862116,6.25e-6,1.0e-5,9600,10000,4010.281542201
2024-11-06T19:52:18.933,spinodal_+1_-1_IC,Julia,512,0.015009369912862116,1.25e-5,1.0e-5,4800,10000,2163.386508796
2024-11-06T20:28:22.400,spinodal_+1_-1_IC,Julia,512,0.015009369912862116,2.5e-5,1.0e-5,2400,10000,1176.437797161
2024-11-06T20:47:58.893,spinodal_+1_-1_IC,Julia,512,0.015009369912862116,5.0e-5,1.0e-5,1200,10000,589.289463868
2024-11-06T20:57:48.246,spinodal_+1_-1_IC,Julia,512,0.015009369912862116,0.0001,1.0e-5,600,10000,288.122933834
2024-11-06T21:02:36.414,spinodal_+1_-1_IC,Julia,512,0.015009369912862116,6.25e-6,1.0e-6,9600,10000,4558.953659117
2024-11-06T22:18:35.471,spinodal_+1_-1_IC,Julia,512,0.015009369912862116,1.25e-5,1.0e-6,4800,10000,2396.544423823
2024-11-06T22:58:32.092,spinodal_+1_-1_IC,Julia,512,0.015009369912862116,2.5e-5,1.0e-6,2400,10000,1311.788457779
2024-11-06T23:20:23.936,spinodal_+1_-1_IC,Julia,512,0.015009369912862116,5.0e-5,1.0e-6,1200,10000,677.26559832
2024-11-06T23:31:41.250,spinodal_+1_-1_IC,Julia,512,0.015009369912862116,0.0001,1.0e-6,600,10000,338.390074902
2024-11-12T16:04:18.775,spinodal_+1_-1_IC,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,9600,10000,292.678577664
2024-11-12T17:31:58.313,spinodal_smoothed_IC,Julia,64,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,0.12378523
2024-11-12T17:31:58.489,spinodal_smoothed_IC,Julia,64,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,0.000193421
2024-11-12T17:31:58.492,spinodal_smoothed_IC,Julia,64,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,0.000163775
2024-11-12T17:31:58.494,spinodal_smoothed_IC,Julia,64,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,0.000190406
2024-11-12T17:31:58.503,spinodal_smoothed_IC,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,0.000245603
2024-11-12T17:31:58.513,spinodal_smoothed_IC,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,0.000200625
2024-11-12T17:31:58.522,spinodal_smoothed_IC,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,0.000222437
2024-11-12T17:31:58.533,spinodal_smoothed_IC,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,0.000207282
2024-11-12T17:34:27.664,spinodal_smoothed_IC,Julia,64,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,6.890704556
2024-11-12T17:34:35.648,spinodal_smoothed_IC,Julia,64,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,5.685252169
2024-11-12T17:34:41.336,spinodal_smoothed_IC,Julia,64,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,6.312185821
2024-11-12T17:34:47.650,spinodal_smoothed_IC,Julia,64,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,6.005779997
2024-11-12T17:34:53.665,spinodal_smoothed_IC,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,36.090358407
2024-11-12T17:35:29.765,spinodal_smoothed_IC,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,35.730527378
2024-11-12T17:36:05.504,spinodal_smoothed_IC,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,35.616421929
2024-11-12T17:36:41.131,spinodal_smoothed_IC,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,34.631214083
2024-11-25T11:43:55.279,spinodal_t_0.01_IC,Julia,128,0.015009369912862116,0.0001,1.0e-6,600,10000,12.752601177
2024-11-25T11:44:08.559,spinodal_t_0.01_IC,Julia,128,0.015009369912862116,5.0e-5,1.0e-6,1200,10000,21.512384203
2024-11-25T11:44:30.090,spinodal_t_0.01_IC,Julia,128,0.015009369912862116,2.5e-5,1.0e-6,2400,10000,46.910133947
2024-11-25T11:45:17.010,spinodal_t_0.01_IC,Julia,128,0.015009369912862116,1.25e-5,1.0e-6,4800,10000,94.755373948
2024-11-25T11:46:51.777,spinodal_t_0.01_IC,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,9600,10000,188.218770198
2024-11-29T13:27:33.399,spinodal_t_0.01_IC,Julia,128,0.015009369912862116,6.25e-6,1.0e-6,1600,10000,31.367110436
2025-02-03T18:24:30.234,spinodal_smoothed_no_print,Julia,128,0.015009369912862116,5.5e-6,1.0e-5,2000,10000,40.088466305
